"","campaign_id","month(act_date)","year(act_date)","Number of donations","avg(amount)","sum(amount)"
"5582","2008",1,2007,7,126.428571,885
"5583","DMM01",4,2007,5,760,3800
"5584","PAP01",7,2007,1,6,6
"5585","DMA07",8,2007,19,54.06,1027.14
"5586","PAP01",12,2008,8,25.5,204
"5587","DMM01",9,2007,3,103.133333,309.4
"5588","HOSP",2,2010,3,53.333333,160
"5589","DSA",1,2010,12,71.666667,860
"5590","CROIX",12,2007,5,1263.154,6315.77
"5591","INTPX",12,2007,2,17.5,35
"5592","PAP01",1,2008,7,6.858571,48.01
"5593","2008",3,2008,1,155,155
"5594","CROIX",4,2008,1,52,52
"5595","PROM",4,2008,1,60,60
"5596","PROM",5,2008,4,72.5,290
"5597","2008",5,2008,1,25,25
"5598","HOSP",3,2009,1,200,200
"5599","BULMA",3,2012,3,23.666667,71
"5600","SPEC",8,2008,1,1298.92,1298.92
"5601","SILOE",9,2010,1,1495.64,1495.64
"5602","TVL",12,2010,2,55,110
"5603","TRAMB",9,2009,1,10,10
"5604","DMA",3,2013,2,87.375,174.75
"5605","SA12",9,2013,16,16.8125,269
"5606","SA12",10,2013,15,15.933333,239
"5607","SA12",12,2013,15,17.333333,260
"5608","TVL",7,2011,5,25,125
"5609","HOSP",9,2011,8,73.75,590
"5610","DGR",9,2011,7,97.857143,685
"5611","DMA",3,2012,16,58.78875,940.62
"5612","PAP01",10,2012,2,31,62
"5613","SF11RE",11,2011,2,35,70
"5614","HOSP",5,2012,9,101.666667,915
"5615","SA12",3,2014,14,17.857143,250
"5616","TVL",2,2012,5,34.05,170.25
"5617","SA12",4,2014,13,16.923077,220
"5618","TVL",12,2012,3,240,720
"5619","SA12",6,2014,14,17.857143,250
"5620","HOSP",7,2014,11,50.454545,555
"5621","SA12",9,2014,14,17.857143,250
"5622","SA12",10,2014,13,16.923077,220
"5623","URNES",10,2014,14,46.928571,657
"5624","ECON",10,2014,3,580.62,1741.86
"5625","SA12",12,2014,14,17.857143,250
"5626","SA12",1,2015,13,16.923077,220
"5627","BDON",12,2014,13,277.692308,3610
"5628","HOSP",6,2015,9,36.666667,330
"5629","CRUE",9,2016,11,69.818182,768
"5630","HOSP",10,2017,5,18,90
"5631","URNES",7,2017,3,58.333333,175
"5632","CRUE",6,2018,12,55.833333,670
"5633","INT",4,2019,1,100,100
"5634","SA15",2,2020,13,18.076923,235
"5635","SA15",4,2020,18,21.111111,380
"5636","SA15",5,2020,13,18.076923,235
"5637","SA15",2,2021,13,18.076923,235
"5638","SA15",7,2020,17,21.176471,360
"5639","SA15",8,2020,13,18.076923,235
"5640","DMM01",8,2020,3,2066.666667,6200
"5641","SA15",10,2020,16,20.625,330
"5642","URNES",10,2020,4,125,500
"5643","SA15",11,2020,13,18.076923,235
"5644","URNES",11,2020,4,97.5,390
"5645","SA15",4,2021,17,20.588235,350
"5646","SA15",1,2021,16,20.625,330
"5647","SA15",5,2021,13,18.076923,235
"5648","DFEV",5,2021,2,192.5,385
"5649","DSPE",5,2021,1,1000,1000
"5650","SA15",7,2021,14,20.714286,290
"5651","URNES",7,2021,5,67,335
"5652","SA15",10,2021,14,20.714286,290
"5653","SA15",11,2021,12,18.75,225
"5654","SA15",1,2022,14,20.714286,290
"5655","SA15",8,2021,12,18.75,225
"5656","BDON",2,2022,7,407.142857,2850
"5657","SA15",4,2022,15,20.666667,310
"5658","DMA05",1,2005,2,70,140
"5659","AMCRO",2,2005,4,418.75,1675
"5660","INT",3,2005,15,47.866667,718
"5661","DRO04",1,2005,2,9,18
"5662","DRO04",2,2005,2,9,18
"5663","DRO04",3,2005,2,9,18
"5664","DRO04",4,2005,2,9,18
"5665","DRO04",5,2005,2,9,18
"5666","DRO04",6,2005,2,9,18
"5667","DRO04",7,2005,2,9,18
"5668","DRO04",8,2005,2,9,18
"5669","DRO04",9,2005,2,9,18
"5670","DRO04",10,2005,2,9,18
"5671","DRO04",12,2005,2,9,18
"5672","DRO04",11,2005,2,9,18
"5673","DMM01",2,2006,1,300,300
"5674","PAP01",4,2006,7,17.405714,121.84
"5675","2008",4,2006,2,52.5,105
"5676","PAP01",5,2006,3,17,51
"5677","DRO04",1,2006,2,9,18
"5678","DRO04",2,2006,2,9,18
"5679","DRO04",4,2006,2,9,18
"5680","DRO04",3,2006,2,9,18
"5681","DRO04",5,2006,2,9,18
"5682","DRO04",6,2006,2,9,18
"5683","DRO04",7,2006,2,9,18
"5684","DRO04",8,2006,2,9,18
"5685","DRO04",9,2006,2,9,18
"5686","DRO04",10,2006,2,9,18
"5687","DRO04",11,2006,2,9,18
"5688","DRO04",12,2006,2,9,18
"5689","PAP01",10,2006,4,13.75,55
"5690","PAP01",5,2007,7,29.714286,208
"5691","DFG",3,2010,1,15,15
"5692","AFN07",12,2007,11,50,550
"5693","DRO04",4,2007,2,9,18
"5694","DRO04",2,2007,2,9,18
"5695","DRO04",1,2007,2,9,18
"5696","DRO04",3,2007,2,9,18
"5697","DFG",8,2010,2,27.5,55
"5698","TVL",9,2010,2,30,60
"5699","INTPX",2,2008,1,50,50
"5700","PAP01",9,2010,4,25.5,102
"5701","DFGT",11,2009,1,40,40
"5702","DMA",6,2009,6,875,5250
"5703","DMA",2,2011,5,36,180
"5704","PAP01",6,2011,2,7,14
"5705","HOSP",5,2013,4,21.25,85
"5706","ORGUE",9,2013,2,575,1150
"5707","CRUE",1,2014,6,41.566667,249.4
"5708","CRUE",10,2014,6,33.333333,200
"5709","CRUE",11,2014,6,33.333333,200
"5710","CRUE",1,2015,5,20,100
"5711","CRUE",2,2015,11,169.23,1861.53
"5712","SA12",3,2015,13,16.923077,220
"5713","CRUE",3,2015,7,21.428571,150
"5714","SA12",4,2015,11,16.363636,180
"5715","URNES",4,2015,2,175,350
"5716","CRUE",5,2015,5,20,100
"5717","SA12",6,2015,12,17.5,210
"5718","URNES",6,2015,4,52.5,210
"5719","SA12",7,2015,10,17,170
"5720","CRUE",7,2015,6,20.833333,125
"5721","CRUE",8,2015,5,20,100
"5722","CRUE",9,2015,10,47.5,475
"5723","SA12",9,2015,12,17.5,210
"5724","SA12",10,2015,11,16.363636,180
"5725","CRUE",10,2015,5,20,100
"5726","CRUE",11,2015,7,32.142857,225
"5727","SA12",12,2015,12,17.5,210
"5728","SA12",1,2016,10,15,150
"5729","CRUE",1,2016,5,20,100
"5730","DSA",12,2015,2,3260,6520
"5731","CRUE",2,2016,5,20,100
"5732","SA12",3,2016,11,18.181818,200
"5733","CRUE",3,2016,8,65.625,525
"5734","SA12",4,2016,10,17,170
"5735","CRUE",4,2016,5,20,100
"5736","CRUE",5,2016,7,35.714286,250
"5737","SA12",6,2016,11,18.181818,200
"5738","CRUE",6,2016,5,20,100
"5739","ECON",6,2016,2,40,80
"5740","SA12",7,2016,10,17,170
"5741","CRUE",7,2016,5,20,100
"5742","CRUE",8,2016,5,20,100
"5743","SA12",9,2016,11,18.181818,200
"5744","SA12",10,2016,10,17,170
"5745","CRUE",10,2016,5,20,100
"5746","SA12",12,2016,11,18.181818,200
"5747","CRUE",12,2016,9,41.111111,370
"5748","SA12",1,2017,10,17,170
"5749","CRUE",1,2017,5,20,100
"5750","CRUE",2,2017,5,20,100
"5751","SA12",3,2017,11,18.181818,200
"5752","CRUE",3,2017,5,20,100
"5753","SA12",4,2017,10,17,170
"5754","CRUE",4,2017,5,20,100
"5755","CRUE",5,2017,5,20,100
"5756","SA12",6,2017,11,18.181818,200
"5757","CRUE",6,2017,5,20,100
"5758","SA12",7,2017,10,17,170
"5759","CRUE",11,2017,8,60,480
"5760","CRUE",8,2017,5,20,100
"5761","HOSP",8,2017,5,30,150
"5762","SA12",9,2017,10,17,170
"5763","CRUE",9,2017,5,20,100
"5764","SA12",10,2017,10,17,170
"5765","CRUE",10,2017,5,20,100
"5766","SA12",12,2017,10,17,170
"5767","CRUE",12,2017,9,52.222222,470
"5768","CRUE",1,2018,5,20,100
"5769","SA12",1,2018,10,17,170
"5770","S17INT",12,2017,6,830.961667,4985.77
"5771","CRUE",2,2018,5,20,100
"5772","CRUE",2,2021,5,26,130
"5773","SA12",3,2018,9,15.555556,140
"5774","CRUE",3,2018,5,20,100
"5775","SA12",4,2018,9,15.555556,140
"5776","CRUE",4,2018,5,20,100
"5777","CRUE",5,2018,5,20,100
"5778","SA12",6,2018,9,15.555556,140
"5779","SA12",7,2018,9,15.555556,140
"5780","CRUE",7,2018,5,20,100
"5781","CRUE",8,2018,5,20,100
"5782","SA12",9,2018,9,15.555556,140
"5783","CRUE",9,2018,6,33.333333,200
"5784","S17INT",9,2018,2,1400,2800
"5785","SA12",10,2018,9,15.555556,140
"5786","CRUE",10,2018,7,35.714286,250
"5787","CRUE",11,2018,5,20,100
"5788","SA12",12,2018,8,13.75,110
"5789","CRUE",12,2018,10,52,520
"5790","SA12",1,2019,8,13.75,110
"5791","CRUE",1,2019,5,20,100
"5792","CRUE",2,2019,5,20,100
"5793","SA12",3,2019,8,13.75,110
"5794","CRUE",3,2019,6,25,150
"5795","SA12",4,2019,8,13.75,110
"5796","CRUE",4,2019,5,20,100
"5797","CRUE",5,2019,5,20,100
"5798","SA12",6,2019,8,13.75,110
"5799","CRUE",6,2019,6,50,300
"5800","SA12",7,2019,8,13.75,110
"5801","CRUE",7,2019,4,20,80
"5802","CRUE",8,2019,4,20,80
"5803","SA12",9,2019,8,13.75,110
"5804","SA12",10,2019,8,13.75,110
"5805","CRUE",10,2019,6,30,180
"5806","CRUE",11,2019,5,26,130
"5807","SA12",12,2019,8,13.75,110
"5808","SA12",1,2020,8,13.75,110
"5809","CRUE",1,2020,4,20,80
"5810","CRUE",2,2020,5,26,130
"5811","SA12",3,2020,8,13.75,110
"5812","CRUE",3,2020,4,20,80
"5813","SA12",4,2020,8,13.75,110
"5814","CRUE",4,2020,5,26,130
"5815","SA12",6,2020,8,13.75,110
"5816","CRUE",6,2020,5,26,130
"5817","SA12",3,2021,8,13.75,110
"5818","CRUE",3,2021,5,18,90
"5819","SA12",7,2020,8,13.75,110
"5820","CRUE",7,2020,5,26,130
"5821","CRUE",8,2020,5,36,180
"5822","SA12",9,2020,8,13.75,110
"5823","CRUE",9,2020,5,26,130
"5824","SA12",10,2020,8,13.75,110
"5825","CRUE",10,2020,5,26,130
"5826","DMM01",10,2020,8,571.25,4570
"5827","CRUE",11,2020,6,196.666667,1180
"5828","SA12",12,2020,8,13.75,110
"5829","CRUE",12,2020,5,26,130
"5830","SA12",4,2021,7,11.428571,80
"5831","CRUE",4,2021,6,63.333333,380
"5832","DMM01",12,2020,3,1166.666667,3500
"5833","SA12",1,2021,8,13.75,110
"5834","CRUE",1,2021,5,26,130
"5835","CRUE",5,2021,6,30,180
"5836","SA12",6,2021,8,13.75,110
"5837","CRUE",6,2021,5,26,130
"5838","SA12",7,2021,8,13.75,110
"5839","CRUE",7,2021,4,20,80
"5840","CRUE",8,2021,6,46.666667,280
"5841","SA12",9,2021,8,13.75,110
"5842","CRUE",9,2021,5,26,130
"5843","SA12",10,2021,8,13.75,110
"5844","CRUE",10,2021,4,20,80
"5845","CRUE",11,2021,5,26,130
"5846","DSPE",11,2021,1,1000,1000
"5847","MISSION",11,2021,5,625,3125
"5848","SA12",12,2021,8,13.75,110
"5849","CRUE",12,2021,5,26,130
"5850","SA12",1,2022,7,11.428571,80
"5851","CRUE",1,2022,5,26,130
"5852","CRUE",2,2022,5,26,130
"5853","SA12",2,2022,11,17.727273,195
"5854","SA12",3,2022,8,13.75,110
"5855","CRUE",3,2022,5,26,130
"5856","SA12",4,2022,8,13.75,110
"5857","CRUE",4,2022,4,20,80
"5858","SA12",5,2022,9,17.222222,155
"5859","CRUE",5,2022,4,20,80
"5860","DMM01",10,2017,1,2884.48,2884.48
"5861","S37",6,2005,1,40,40
"5862","DMM01",9,2005,4,172.5,690
"5863","PAP01",12,2005,2,16.25,32.5
"5864","2008",1,2006,1,25,25
"5865","2008DO",6,2006,15,127,1905
"5866","PAP01",11,2006,4,26.125,104.5
"5867","SO06",2,2008,1,30,30
"5868","SO06",5,2008,1,30,30
"5869","SO06",8,2008,1,30,30
"5870","HOSP",8,2010,5,32,160
"5871","PAPECX",12,2008,5,54,270
"5872","PAPE",2,2009,3,351.466667,1054.4
"5873","SO06",11,2007,1,30,30
"5874","TRAMB",12,2008,4,115,460
"5875","R1165",4,2009,1,10,10
"5876","PAT",3,2009,7,54.285714,380
"5877","DMA",11,2009,5,319,1595
"5878","PAT",5,2009,1,35.71,35.71
"5879","DFG",4,2011,2,62.5,125
"5880","TVL",4,2011,6,29.996667,179.98
"5881","LIBRB",5,2011,1,32,32
"5882","TVL",8,2011,4,93.7825,375.13
"5883","DFG",7,2012,2,20,40
"5884","HOSP",1,2012,2,135,270
"5885","SILOE",1,2012,1,700,700
"5886","HOSP",10,2012,7,133.485714,934.4
"5887","DMA",7,2013,7,103.535714,724.75
"5888","ECON",7,2015,3,58.333333,175
"5889","URNES",7,2015,3,63.333333,190
"5890","ECON",9,2018,4,35,140
"5891","HOSP",6,2019,4,28.75,115
"5892","SA15",3,2020,15,15.666667,235
"5893","SA15",6,2020,15,15.666667,235
"5894","SA15",3,2021,15,15.666667,235
"5895","DLU",8,2020,3,267.693333,803.08
"5896","SA15",9,2020,15,15.666667,235
"5897","SA15",12,2020,15,15.666667,235
"5898","SA15",6,2021,14,16.071429,225
"5899","SA15",9,2021,14,16.071429,225
"5900","SA15",12,2021,14,16.071429,225
"5901","SA15",2,2022,11,15.909091,175
"5902","MISSION",2,2022,1,2850,2850
"5903","SA15",3,2022,14,16.071429,225
"5904","MISSION",4,2022,2,207.17,414.34
"5905","SA15",5,2022,11,15.909091,175
"5906","DMM01",7,2005,4,133.75,535
"5907","PAPE4",2,2005,8,106.25625,850.05
"5908","AMCRO",12,2005,1,25,25
"5909","PAP01",4,2005,2,30,60
"5910","S48",7,2005,1,155,155
"5911","PAP01",11,2005,4,14.125,56.5
"5912","INT",1,2006,5,52.6,263
"5913","PAP01",8,2006,5,44.6,223
"5914","PAPE",1,2009,2,170.98,341.96
"5915","CROIX",7,2007,8,3001.75,24014
"5916","PAP01",9,2007,3,7.113333,21.34
"5917","CROIX",5,2008,3,1736.24,5208.72
"5918","PAP01",9,2008,13,18.038462,234.5
"5919","PAP01",6,2012,9,18.888889,170
"5920","SJ10",1,2011,7,49.285714,345
"5921","HOSP",12,2011,3,50,150
"5922","TVL",11,2011,4,37.84,151.36
"5923","DMM01",10,2014,4,1325,5300
"5924","S48",6,2005,5,39,195
"5925","HOSP",12,2015,6,25,150
"5926","ECON",6,2017,1,100,100
"5927","S17INT",1,2018,5,3676.774,18383.87
"5928","S17INT",8,2018,3,202.78,608.34
"5929","DMM01",11,2021,3,600,1800
"5930","DSPE",5,2022,1,1500,1500
"5931","2008",5,2006,15,47.533333,713
"5932","LAF41",5,2005,6,36.666667,220
"5933","2008DO",2,2006,8,823.87875,6591.03
"5934","R2144",8,2006,1,20,20
"5935","DMM01",2,2010,1,15,15
"5936","INTPX",1,2008,2,167.5,335
"5937","DMM01",2,2009,2,32.5,65
"5938","PAP01",1,2010,9,24.333333,219
"5939","ESPCB",3,2009,3,156.666667,470
"5940","DMA",10,2010,12,114.6475,1375.77
"5941","PAP01",2,2011,4,12.25,49
"5942","DMM01",11,2010,2,25,50
"5943","TVL",2,2011,7,78.152857,547.07
"5944","DRO",10,2012,2,12525,25050
"5945","PAP01",9,2012,2,21,42
"5946","DMM01",2,2014,1,1000,1000
"5947","TVL",5,2012,1,10,10
"5948","DMM01",4,2014,1,400,400
"5949","DMM01",7,2013,3,56.666667,170
"5950","DMM01",3,2016,2,835,1670
"5951","COVID",4,2020,1,50,50
"5952","DSPE",6,2020,1,750,750
"5953","DFEV",2,2021,6,387.666667,2326
"5954","SR36",4,2005,1,25,25
"5955","DMM01",3,2005,4,441.5,1766
"5956","INT",2,2005,5,64.4,322
"5957","S48",5,2005,2,32.5,65
"5958","2008",6,2006,5,54,270
"5959","2008",8,2006,6,76.666667,460
"5960","PAP01",6,2010,5,15.54,77.7
"5961","DFG",5,2010,2,115,230
"5962","DFG",4,2010,3,23.666667,71
"5963","PAP01",10,2007,2,11.375,22.75
"5964","PAT",7,2010,2,2525,5050
"5965","2008",12,2007,5,22,110
"5966","BULMA",4,2009,2,4,8
"5967","BULMA",2,2009,1,32,32
"5968","DGR",5,2008,1,100,100
"5969","REL1",7,2008,1,28,28
"5970","AFN07",7,2008,2,27.5,55
"5971","2008DO",8,2008,9,201.111111,1810
"5972","BULMA",11,2009,1,10,10
"5973","SF08",9,2009,3,50,150
"5974","DOEXP",6,2012,1,40000,40000
"5975","HOSP",11,2011,4,21.25,85
"5976","TVL",12,2011,4,159.0275,636.11
"5977","TVL",11,2012,1,50,50
"5978","DMA",5,2013,4,88.6875,354.75
"5979","HOSP",12,2013,10,89,890
"5980","HOSP",11,2017,4,12.5,50
"5981","DSA",1,2015,2,22.5,45
"5982","ECON",8,2015,3,351.666667,1055
"5983","DSA",1,2016,1,20,20
"5984","HOSP",1,2016,4,12.5,50
"5985","DSA",2,2016,1,20,20
"5986","HOSP",2,2016,4,12.5,50
"5987","BDON",1,2016,8,65.625,525
"5988","DMM01",2,2016,1,1000,1000
"5989","DSA",3,2016,1,20,20
"5990","HOSP",3,2016,4,12.5,50
"5991","DSA",4,2016,1,20,20
"5992","DSA",5,2016,1,20,20
"5993","DSA",6,2016,1,20,20
"5994","DSA",7,2016,2,22.5,45
"5995","DSA",8,2016,1,20,20
"5996","ECON",8,2016,1,50,50
"5997","DSA",9,2016,1,20,20
"5998","HOSP",9,2016,7,15.714286,110
"5999","DSA",10,2016,2,22.5,45
"6000","DSA",11,2016,1,20,20
"6001","DSA",12,2016,1,20,20
"6002","HOSP",12,2016,4,12.5,50
"6003","DSA",1,2017,2,22.5,45
"6004","HOSP",1,2017,5,20,100
"6005","DSA",2,2017,1,20,20
"6006","HOSP",2,2017,4,12.5,50
"6007","DSA",3,2017,1,20,20
"6008","HOSP",3,2017,4,12.5,50
"6009","DSA",4,2017,2,22.5,45
"6010","HOSP",4,2017,4,12.5,50
"6011","DSA",5,2017,1,20,20
"6012","HOSP",5,2017,4,12.5,50
"6013","URNES",5,2017,4,67.5,270
"6014","DSA",6,2017,1,20,20
"6015","HOSP",6,2017,4,12.5,50
"6016","DMM01",5,2017,2,2050,4100
"6017","DSA",7,2017,2,22.5,45
"6018","DSA",11,2017,1,20,20
"6019","HOSP",7,2017,4,12.5,50
"6020","DSA",8,2017,1,20,20
"6021","HOSP",9,2017,4,12.5,50
"6022","DSA",9,2017,1,20,20
"6023","DSA",10,2017,2,22.5,45
"6024","DSA",12,2017,1,20,20
"6025","HOSP",12,2017,4,12.5,50
"6026","DSA",1,2018,2,22.5,45
"6027","HOSP",1,2018,4,12.5,50
"6028","HOSP",2,2018,4,12.5,50
"6029","DSA",2,2018,1,20,20
"6030","DSA",3,2018,1,20,20
"6031","HOSP",3,2018,4,12.5,50
"6032","HOSP",4,2018,4,12.5,50
"6033","DSA",4,2018,2,22.5,45
"6034","DSA",5,2018,1,20,20
"6035","HOSP",5,2018,4,12.5,50
"6036","DSA",6,2018,1,20,20
"6037","HOSP",6,2018,4,12.5,50
"6038","DSA",7,2018,2,22.5,45
"6039","HOSP",7,2018,4,12.5,50
"6040","DSA",8,2018,1,20,20
"6041","HOSP",8,2018,4,12.5,50
"6042","HOSP",9,2018,4,12.5,50
"6043","DSA",9,2018,1,20,20
"6044","DSA",10,2018,2,22.5,45
"6045","HOSP",10,2018,4,12.5,50
"6046","HOSP",11,2018,4,12.5,50
"6047","HOSP",12,2018,4,12.5,50
"6048","HOSP",1,2019,4,12.5,50
"6049","HOSP",2,2019,4,12.5,50
"6050","HOSP",3,2019,4,12.5,50
"6051","BDON",6,2020,1,100,100
"6052","BDON",3,2021,2,125,250
"6053","ECON",8,2021,2,30,60
"6054","URNES",9,2021,3,76.666667,230
"6055","MISSION",10,2021,4,57.5,230
"6056","CROIX",1,2006,1,52,52
"6057","R1151",6,2007,1,50,50
"6058","DGR",8,2007,3,61.666667,185
"6059","DMA",1,2009,3,41,123
"6060","CROIX",3,2008,3,15350.666667,46052
"6061","DMM01",3,2008,2,75,150
"6062","INTML",6,2008,1,50,50
"6063","PAP01",4,2009,9,13.555556,122
"6064","PAT",8,2009,2,325.635,651.27
"6065","PAP01",6,2009,5,26.204,131.02
"6066","PAP01",9,2009,11,15.085455,165.94
"6067","HOSP",3,2013,1,40,40
"6068","R3186",4,2012,1,60,60
"6069","HOSP",4,2013,6,46.666667,280
"6070","URNES",2,2014,1,40,40
"6071","DMM01",3,2014,3,525,1575
"6072","DMM01",10,2013,2,515,1030
"6073","ESPGR",8,2015,3,60,180
"6074","JUBILE",4,2016,1,10,10
"6075","ECON",10,2016,1,50,50
"6076","DMM01",1,2017,1,1000,1000
"6077","RLQ",7,2017,7,1288.214286,9017.5
"6078","DMM01",3,2018,1,1500,1500
"6079","RLQ",4,2018,1,300,300
"6080","URNES",9,2018,2,55,110
"6081","S17INT",11,2018,1,50,50
"6082","DMM01",3,2019,2,1000,2000
"6083","DSPE",12,2019,2,2591.88,5183.76
"6084","DMM01",2,2021,4,2248.75,8995
"6085","2008",2,2007,4,408.75,1635
"6086","AMCRO",3,2005,2,3278.7,6557.4
"6087","S48",3,2005,8,22.5,180
"6088","DMM01",6,2005,5,112.14,560.7
"6089","PAP01",3,2006,5,16.268,81.34
"6090","CROIX",11,2006,1,1524,1524
"6091","CROIX",1,2007,3,44.333333,133
"6092","2008DO",11,2008,6,210.5,1263
"6093","PROM",10,2008,2,50,100
"6094","INTPX",10,2007,2,67.5,135
"6095","DMM01",11,2007,1,200,200
"6096","PROM",11,2008,3,126.666667,380
"6097","DMA",1,2008,2,75,150
"6098","REL1",8,2008,1,47,47
"6099","PROM",8,2008,2,65,130
"6100","TVL",11,2009,4,42.5,170
"6101","REL1",6,2009,1,10,10
"6102","PO11",9,2012,3,266.666667,800
"6103","LIBRB",6,2012,1,63,63
"6104","HOSP",5,2011,2,175,350
"6105","PO11",5,2012,6,121.666667,730
"6106","LIBRB",5,2012,2,30,60
"6107","SF11",2,2012,2,35,70
"6108","ORGUE",5,2014,1,10259.92,10259.92
"6109","TVL",5,2013,2,173.8,347.6
"6110","URNES",7,2013,1,100,100
"6111","ESPGR",7,2015,2,15,30
"6112","ECON",4,2019,1,20,20
"6113","ECON",10,2019,2,37.5,75
"6114","BDON",2,2021,6,138.333333,830
"6115","COVID",4,2021,5,2213,11065
"6116","COVID",8,2021,3,380.62,1141.86
"6117","S48",4,2005,1,60,60
"6118","REL2",6,2005,1,10,10
"6119","DMA04",5,2005,1,31,31
"6120","DMA04",8,2005,1,31,31
"6121","DMA04",11,2005,1,31,31
"6122","DMA04",2,2006,1,31,31
"6123","DMA04",5,2006,1,31,31
"6124","DMA04",8,2006,1,31,31
"6125","DMA04",11,2006,1,31,31
"6126","TVL",4,2010,3,93.333333,280
"6127","DMA04",2,2010,1,31,31
"6128","DMA04",5,2010,1,31,31
"6129","DMA04",8,2010,1,31,31
"6130","DMA04",11,2010,1,31,31
"6131","CROIX",9,2007,1,52,52
"6132","INTML",9,2007,1,150,150
"6133","DMA04",2,2008,1,31,31
"6134","DMA04",5,2008,1,31,31
"6135","DMA04",8,2008,1,31,31
"6136","DMA04",11,2008,1,31,31
"6137","DMA04",11,2007,1,31,31
"6138","DMA04",5,2007,1,31,31
"6139","DMA04",2,2007,1,31,31
"6140","DMA04",8,2007,1,31,31
"6141","DMA04",2,2013,1,31,31
"6142","DMA04",5,2013,1,31,31
"6143","DMA04",2,2009,1,31,31
"6144","DMA04",8,2009,1,31,31
"6145","DMA04",11,2009,1,31,31
"6146","DMA04",5,2009,1,31,31
"6147","SO08",11,2009,2,9,18
"6148","RBTEL",7,2011,1,7,7
"6149","TVL",7,2012,2,75,150
"6150","DMA04",2,2011,1,31,31
"6151","DMA04",5,2011,1,31,31
"6152","DMA04",8,2011,1,31,31
"6153","DMA04",11,2011,1,31,31
"6154","PAP01",2,2012,3,22.333333,67
"6155","DMA04",2,2012,1,31,31
"6156","DMA04",5,2012,1,31,31
"6157","DMA04",8,2012,1,31,31
"6158","DMA04",11,2012,1,31,31
"6159","DFG",12,2012,12,50.791667,609.5
"6160","HOSP",6,2014,5,61,305
"6161","HOSP",10,2013,8,62.5,500
"6162","ECON",8,2017,1,10,10
"6163","ECON",9,2017,6,50.166667,301
"6164","DSPE",8,2019,3,1821.993333,5465.98
"6165","ECON",4,2021,1,10,10
"6166","URNES",11,2021,1,250,250
"6167","DMM01",2,2005,2,57.5,115
"6168","DMM01",12,2005,1,300,300
"6169","2008",2,2006,2,90,180
"6170","AMCRO",9,2006,1,50,50
"6171","HOSP",4,2010,1,100,100
"6172","DGR",10,2007,2,37.5,75
"6173","PAP01",12,2007,2,68,136
"6174","2008",2,2008,1,50,50
"6175","R2166",5,2009,1,10,10
"6176","PAT",11,2009,2,625,1250
"6177","TVL",4,2013,3,123.333333,370
"6178","PAP01",4,2011,3,11.333333,34
"6179","SF12",1,2013,4,30.5,122
"6180","DMA",1,2013,1,4.75,4.75
"6181","PAP01",7,2011,1,7,7
"6182","PAP01",12,2011,2,19.5,39
"6183","DMM01",11,2014,2,40,80
"6184","HOSP",1,2015,3,11.666667,35
"6185","HOSP",2,2015,3,11.666667,35
"6186","DSPE",9,2018,3,8333.333333,25000
"6187","HOSP",4,2019,3,15,45
"6188","HOSP",5,2019,3,15,45
"6189","DMM01",5,2019,1,10000,10000
"6190","RLQ",6,2019,1,900,900
"6191","HOSP",7,2019,3,15,45
"6192","HOSP",8,2019,3,15,45
"6193","HOSP",9,2019,3,15,45
"6194","HOSP",10,2019,3,15,45
"6195","HOSP",11,2019,3,15,45
"6196","HOSP",12,2019,3,15,45
"6197","HOSP",1,2020,3,15,45
"6198","HOSP",2,2020,3,15,45
"6199","HOSP",3,2020,3,15,45
"6200","HOSP",4,2020,3,15,45
"6201","HOSP",5,2020,3,15,45
"6202","HOSP",6,2020,3,15,45
"6203","HOSP",2,2021,3,15,45
"6204","HOSP",7,2020,3,15,45
"6205","HOSP",8,2020,3,15,45
"6206","HOSP",3,2021,3,15,45
"6207","HOSP",9,2020,3,15,45
"6208","HOSP",10,2020,3,15,45
"6209","HOSP",11,2020,3,15,45
"6210","HOSP",12,2020,3,15,45
"6211","HOSP",4,2021,3,15,45
"6212","HOSP",1,2021,3,15,45
"6213","HOSP",5,2021,3,15,45
"6214","HOSP",6,2021,3,15,45
"6215","ECON",5,2021,1,10,10
"6216","HOSP",7,2021,3,15,45
"6217","COVID",6,2021,2,137.5,275
"6218","HOSP",8,2021,3,15,45
"6219","HOSP",9,2021,3,15,45
"6220","DSPE",9,2021,1,1000,1000
"6221","HOSP",10,2021,3,15,45
"6222","HOSP",11,2021,3,15,45
"6223","HOSP",12,2021,3,15,45
"6224","HOSP",1,2022,3,15,45
"6225","HOSP",2,2022,3,15,45
"6226","DSPE",2,2022,1,1000,1000
"6227","HOSP",3,2022,3,15,45
"6228","HOSP",4,2022,3,15,45
"6229","HOSP",5,2022,3,15,45
"6230","DMA",6,2010,2,65,130
"6231","PAP01",10,2005,1,23,23
"6232","DSA06",1,2007,1,145.13,145.13
"6233","R2151",7,2007,1,20,20
"6234","ESPCB",8,2010,1,635,635
"6235","ESPCB",12,2008,3,1188,3564
"6236","PAPEBA",1,2009,2,20,40
"6237","ESPCB",12,2009,1,250,250
"6238","PAP01",5,2009,8,12.125,97
"6239","R3179",2,2011,1,30,30
"6240","DFG",6,2011,1,50,50
"6241","BULMA",7,2011,2,32,64
"6242","BULMA",9,2011,2,55,110
"6243","PAP01",7,2012,1,2,2
"6244","URNES",3,2014,2,25,50
